,t_in,t_corridor,t_hall,t_out,t_s,AC_power,Time
2019-01-02 16:05:00+09:00,26.48,23.7,25.08,8.66,29.27,10.0,2019-01-02 16:05:00+09:00
2019-01-02 16:10:00+09:00,26.34,23.68,24.99,8.62,29.15,10.0,2019-01-02 16:10:00+09:00
2019-01-02 16:15:00+09:00,26.2,23.65,24.9,8.58,29.03,10.0,2019-01-02 16:15:00+09:00
2019-01-02 16:20:00+09:00,26.06,23.61,24.8,8.53,28.91,10.0,2019-01-02 16:20:00+09:00
2019-01-02 16:25:00+09:00,25.92,23.57,24.71,8.49,28.78,10.0,2019-01-02 16:25:00+09:00
2019-01-02 16:30:00+09:00,25.78,23.53,24.61,8.45,28.65,10.0,2019-01-02 16:30:00+09:00
2019-01-02 16:35:00+09:00,25.64,23.49,24.51,8.41,28.52,10.0,2019-01-02 16:35:00+09:00
2019-01-02 16:40:00+09:00,25.51,23.44,24.41,8.37,28.4,10.0,2019-01-02 16:40:00+09:00
2019-01-02 16:45:00+09:00,25.38,23.39,24.31,8.33,28.28,10.0,2019-01-02 16:45:00+09:00
2019-01-02 16:50:00+09:00,25.26,23.34,24.22,8.28,28.17,10.0,2019-01-02 16:50:00+09:00
2019-01-02 16:55:00+09:00,25.15,23.29,24.13,8.24,28.06,10.0,2019-01-02 16:55:00+09:00
2019-01-02 17:00:00+09:00,25.03,23.24,24.04,8.2,27.95,10.0,2019-01-02 17:00:00+09:00
2019-01-02 17:05:00+09:00,24.92,23.19,23.95,8.07,27.84,10.0,2019-01-02 17:05:00+09:00
2019-01-02 17:10:00+09:00,24.82,23.13,23.87,7.93,27.73,10.0,2019-01-02 17:10:00+09:00
2019-01-02 17:15:00+09:00,24.71,23.08,23.78,7.8,27.63,10.0,2019-01-02 17:15:00+09:00
2019-01-02 17:20:00+09:00,24.61,23.02,23.7,7.67,27.52,10.0,2019-01-02 17:20:00+09:00
2019-01-02 17:25:00+09:00,24.5,22.97,23.62,7.53,27.42,10.0,2019-01-02 17:25:00+09:00
2019-01-02 17:30:00+09:00,24.4,22.91,23.53,7.4,27.32,10.0,2019-01-02 17:30:00+09:00
2019-01-02 17:35:00+09:00,24.3,22.85,23.45,7.27,27.22,10.0,2019-01-02 17:35:00+09:00
2019-01-02 17:40:00+09:00,24.2,22.79,23.37,7.13,27.12,10.0,2019-01-02 17:40:00+09:00
2019-01-02 17:45:00+09:00,24.11,22.74,23.29,7.0,27.02,10.0,2019-01-02 17:45:00+09:00
2019-01-02 17:50:00+09:00,24.01,22.67,23.2,6.87,26.93,10.0,2019-01-02 17:50:00+09:00
2019-01-02 17:55:00+09:00,23.91,22.61,23.12,6.73,26.83,10.0,2019-01-02 17:55:00+09:00
2019-01-02 18:00:00+09:00,23.82,22.55,23.04,6.6,26.73,10.0,2019-01-02 18:00:00+09:00
2019-01-02 18:05:00+09:00,23.72,22.49,22.96,6.59,26.64,10.0,2019-01-02 18:05:00+09:00
2019-01-02 18:10:00+09:00,23.63,22.43,22.88,6.58,26.54,10.0,2019-01-02 18:10:00+09:00
2019-01-02 18:15:00+09:00,23.54,22.37,22.8,6.58,26.45,10.0,2019-01-02 18:15:00+09:00
2019-01-02 18:20:00+09:00,23.45,22.3,22.73,6.57,26.36,10.0,2019-01-02 18:20:00+09:00
2019-01-02 18:25:00+09:00,23.36,22.24,22.65,6.56,26.27,10.0,2019-01-02 18:25:00+09:00
2019-01-02 18:30:00+09:00,23.28,22.18,22.57,6.55,26.18,10.0,2019-01-02 18:30:00+09:00
2019-01-02 18:35:00+09:00,23.19,22.12,22.5,6.54,26.09,10.0,2019-01-02 18:35:00+09:00
2019-01-02 18:40:00+09:00,23.11,22.06,22.43,6.53,26.0,10.0,2019-01-02 18:40:00+09:00
2019-01-02 18:45:00+09:00,23.02,22.0,22.35,6.53,25.91,10.0,2019-01-02 18:45:00+09:00
2019-01-02 18:50:00+09:00,22.94,21.94,22.28,6.52,25.82,10.0,2019-01-02 18:50:00+09:00
2019-01-02 18:55:00+09:00,22.86,21.88,22.21,6.51,25.74,10.0,2019-01-02 18:55:00+09:00
2019-01-02 19:00:00+09:00,22.78,21.81,22.14,6.5,25.65,10.0,2019-01-02 19:00:00+09:00
2019-01-02 19:05:00+09:00,22.7,21.75,22.07,6.62,25.57,10.0,2019-01-02 19:05:00+09:00
2019-01-02 19:10:00+09:00,22.63,21.7,22.0,6.75,25.48,10.0,2019-01-02 19:10:00+09:00
2019-01-02 19:15:00+09:00,22.55,21.64,21.93,6.88,25.4,10.0,2019-01-02 19:15:00+09:00
2019-01-02 19:20:00+09:00,22.48,21.58,21.87,7.0,25.32,10.0,2019-01-02 19:20:00+09:00
2019-01-02 19:25:00+09:00,22.41,21.52,21.8,7.12,25.24,10.0,2019-01-02 19:25:00+09:00
2019-01-02 19:30:00+09:00,22.34,21.47,21.74,7.25,25.16,10.0,2019-01-02 19:30:00+09:00
2019-01-02 19:35:00+09:00,22.27,21.41,21.68,7.38,25.08,10.0,2019-01-02 19:35:00+09:00
2019-01-02 19:40:00+09:00,22.21,21.36,21.62,7.5,25.0,10.0,2019-01-02 19:40:00+09:00
2019-01-02 19:45:00+09:00,22.14,21.31,21.56,7.62,24.93,117.0,2019-01-02 19:45:00+09:00
2019-01-02 19:50:00+09:00,22.08,21.26,21.51,7.75,24.85,116.0,2019-01-02 19:50:00+09:00
2019-01-02 19:55:00+09:00,22.02,21.2,21.45,7.88,24.78,115.0,2019-01-02 19:55:00+09:00
2019-01-02 20:00:00+09:00,21.98,21.16,21.4,8.0,24.7,114.0,2019-01-02 20:00:00+09:00
2019-01-02 20:05:00+09:00,21.94,21.11,21.36,7.98,24.63,114.0,2019-01-02 20:05:00+09:00
2019-01-02 20:10:00+09:00,21.9,21.06,21.31,7.97,24.56,114.0,2019-01-02 20:10:00+09:00
2019-01-02 20:15:00+09:00,21.87,21.02,21.27,7.95,24.49,114.0,2019-01-02 20:15:00+09:00
2019-01-02 20:20:00+09:00,21.85,20.97,21.24,7.93,24.41,114.0,2019-01-02 20:20:00+09:00
2019-01-02 20:25:00+09:00,21.83,20.93,21.21,7.92,24.34,114.0,2019-01-02 20:25:00+09:00
2019-01-02 20:30:00+09:00,21.81,20.89,21.18,7.9,24.27,114.0,2019-01-02 20:30:00+09:00
2019-01-02 20:35:00+09:00,21.8,20.85,21.15,7.88,24.2,114.0,2019-01-02 20:35:00+09:00
2019-01-02 20:40:00+09:00,21.8,20.81,21.12,7.87,24.13,114.0,2019-01-02 20:40:00+09:00
2019-01-02 20:45:00+09:00,21.79,20.77,21.1,7.85,24.06,114.0,2019-01-02 20:45:00+09:00
2019-01-02 20:50:00+09:00,21.79,20.74,21.08,7.83,23.99,115.0,2019-01-02 20:50:00+09:00
2019-01-02 20:55:00+09:00,21.79,20.7,21.07,7.82,23.93,115.0,2019-01-02 20:55:00+09:00
2019-01-02 21:00:00+09:00,21.8,20.67,21.05,7.8,23.86,115.0,2019-01-02 21:00:00+09:00
2019-01-02 21:05:00+09:00,21.8,20.64,21.03,7.58,23.79,115.0,2019-01-02 21:05:00+09:00
2019-01-02 21:10:00+09:00,21.8,20.6,21.02,7.37,23.72,116.0,2019-01-02 21:10:00+09:00
2019-01-02 21:15:00+09:00,21.8,20.57,21.0,7.15,23.65,117.0,2019-01-02 21:15:00+09:00
2019-01-02 21:20:00+09:00,21.81,20.54,20.99,6.93,23.58,117.0,2019-01-02 21:20:00+09:00
2019-01-02 21:25:00+09:00,21.81,20.51,20.97,6.72,23.51,118.0,2019-01-02 21:25:00+09:00
2019-01-02 21:30:00+09:00,21.81,20.48,20.96,6.5,23.45,119.0,2019-01-02 21:30:00+09:00
2019-01-02 21:35:00+09:00,21.81,20.44,20.94,6.28,23.38,119.0,2019-01-02 21:35:00+09:00
2019-01-02 21:40:00+09:00,21.82,20.41,20.92,6.07,23.31,120.0,2019-01-02 21:40:00+09:00
2019-01-02 21:45:00+09:00,21.82,20.38,20.91,5.85,23.24,122.0,2019-01-02 21:45:00+09:00
2019-01-02 21:50:00+09:00,21.82,20.35,20.89,5.63,23.17,128.0,2019-01-02 21:50:00+09:00
2019-01-02 21:55:00+09:00,21.82,20.32,20.88,5.42,23.1,133.0,2019-01-02 21:55:00+09:00
2019-01-02 22:00:00+09:00,21.83,20.28,20.86,5.2,23.02,138.0,2019-01-02 22:00:00+09:00
2019-01-02 22:05:00+09:00,21.83,20.25,20.84,5.17,22.95,143.0,2019-01-02 22:05:00+09:00
2019-01-02 22:10:00+09:00,21.84,20.22,20.83,5.13,22.88,147.0,2019-01-02 22:10:00+09:00
2019-01-02 22:15:00+09:00,21.84,20.19,20.82,5.1,22.81,151.0,2019-01-02 22:15:00+09:00
2019-01-02 22:20:00+09:00,21.85,20.16,20.8,5.07,22.75,155.0,2019-01-02 22:20:00+09:00
2019-01-02 22:25:00+09:00,21.86,20.13,20.79,5.03,22.68,158.0,2019-01-02 22:25:00+09:00
2019-01-02 22:30:00+09:00,21.86,20.11,20.78,5.0,22.61,162.0,2019-01-02 22:30:00+09:00
2019-01-02 22:35:00+09:00,21.87,20.08,20.77,4.97,22.54,165.0,2019-01-02 22:35:00+09:00
2019-01-02 22:40:00+09:00,21.88,20.05,20.76,4.93,22.47,168.0,2019-01-02 22:40:00+09:00
2019-01-02 22:45:00+09:00,21.88,20.03,20.75,4.9,22.4,171.0,2019-01-02 22:45:00+09:00
2019-01-02 22:50:00+09:00,21.89,20.01,20.74,4.87,22.33,173.0,2019-01-02 22:50:00+09:00
2019-01-02 22:55:00+09:00,21.9,19.98,20.73,4.83,22.26,176.0,2019-01-02 22:55:00+09:00
2019-01-02 23:00:00+09:00,21.9,19.96,20.73,4.8,22.2,178.0,2019-01-02 23:00:00+09:00
2019-01-02 23:05:00+09:00,21.91,19.94,20.72,4.67,22.13,181.0,2019-01-02 23:05:00+09:00
2019-01-02 23:10:00+09:00,21.91,19.91,20.71,4.55,22.06,184.0,2019-01-02 23:10:00+09:00
2019-01-02 23:15:00+09:00,21.92,19.89,20.7,4.42,21.99,187.0,2019-01-02 23:15:00+09:00
2019-01-02 23:20:00+09:00,21.92,19.87,20.69,4.3,21.92,191.0,2019-01-02 23:20:00+09:00
2019-01-02 23:25:00+09:00,21.92,19.85,20.68,4.17,21.85,194.0,2019-01-02 23:25:00+09:00
2019-01-02 23:30:00+09:00,21.92,19.83,20.67,4.05,21.79,197.0,2019-01-02 23:30:00+09:00
2019-01-02 23:35:00+09:00,21.93,19.8,20.66,3.92,21.72,200.0,2019-01-02 23:35:00+09:00
2019-01-02 23:40:00+09:00,21.93,19.78,20.65,3.8,21.65,203.0,2019-01-02 23:40:00+09:00
2019-01-02 23:45:00+09:00,21.93,19.76,20.64,3.67,21.58,206.0,2019-01-02 23:45:00+09:00
2019-01-02 23:50:00+09:00,21.93,19.74,20.63,3.55,21.51,210.0,2019-01-02 23:50:00+09:00
2019-01-02 23:55:00+09:00,21.93,19.72,20.62,3.42,21.44,213.0,2019-01-02 23:55:00+09:00
2019-01-03 00:00:00+09:00,21.93,19.69,20.61,3.3,21.37,216.0,2019-01-03 00:00:00+09:00
